,Control,Drought
94,1.4559196859878065,1.1900876585121547
95,1.455919685987807,1.1149546149417608
96,1.249314077938074,1.1237389597186949
97,1.508730008427153,1.1411033174090475
98,1.4241329945240455,1.104904684322992
99,1.4559196859878067,0.9795439210704494
100,1.3837742175653043,0.9593878948067733
101,1.544334411376716,1.1149546149417606
102,1.4292738289761644,1.079881786650986
103,1.4282991394845659,1.1149546149417604
104,1.6338083933954848,1.1149546149417606
105,1.413843669655431,0.9638159840903634
106,1.5072514064533553,1.1149546149417606
107,1.6788789160416306,1.1149546149417604
108,1.459335370153904,0.9892102317666188
109,1.569101575020336,1.0978024406138311
110,1.4593353701539042,1.2264721379197294
111,1.6184382944058529,0.7863423343985096
112,1.2538147306473906,1.1149546149417608
113,1.566728717595438,1.2123010135151464
114,1.2200268927770537,1.1149546149417604
115,1.5186358415693801,1.1104832768355426
116,1.1510694314400318,1.1149546149417604
117,1.5370075269707164,1.1978316287378559
118,1.5811881142938229,1.1078030025891097
119,1.4559196859878067,1.2123010135151464
120,1.5491718327397874,1.1675849043967288
121,1.5141747782730353,1.1030524003552378
122,1.5811881142938224,1.1348762883796342
123,1.4282991394845657,1.235571034344783
124,1.4057382175265434,0.9892102317666187
125,1.4559196859878067,1.083836341959638
126,1.417435215350684,1.2222864307312395
127,1.4559196859878063,1.1233421139008144
128,1.5732177397856748,1.1149546149417606
129,1.4172057112659469,1.111147766074494
130,1.4642227784984838,1.1149546149417606
131,1.4347406858305694,1.1149546149417606
132,1.5279714227169194,1.1382988150582733
133,1.5324971087153847,1.1149546149417604
134,1.581188114293823,1.1149546149417606
135,1.5141747782730353,1.1149023189377825
136,1.4339167624171545,0.9444947155561622
137,1.4456700909922042,1.14772691754743
138,1.7653592027644034,1.1644949020661404
139,1.4559196859878072,1.0957089916966125
140,1.5811881142938224,1.1644949020661404
141,1.4559196859878067,1.1149546149417606
142,1.5168400408201497,1.495427983619932
143,1.401484409486002,1.1149546149417606
144,1.6073999099785963,1.0836926209324045
145,1.4292738289761642,1.1149546149417606
146,1.455919685987807,1.1216000324193485
147,1.4541868951137475,1.1282895483265611
148,1.4138436696554313,1.0957089916966125
149,1.5811881142938222,1.1124831505606099
150,1.6230440028077415,1.1149546149417606
151,1.413843669655431,1.1149546149417606
152,1.4055257309088325,1.1149546149417604
153,1.5141747782730353,1.1804913559294599
154,1.3966500131246913,1.4923338081431352
155,1.4282991394845659,1.1278077053746736
156,1.5324971087153847,1.1149546149417606
157,1.4559196859878067,0.9780795176892232
158,1.3535687699514118,1.1149546149417606
159,1.4016966352264648,1.1149546149417604
160,1.4928101683267274,1.0929359182502565
161,1.532497108715385,1.1282895483265611
162,1.5321538120150757,0.9780795176892237
163,1.607399909978597,1.111147766074494
164,1.4195394868302134,1.1149546149417608
165,1.505089697258682,1.07378103115775
166,1.4241329945240457,0.9826198608312102
167,1.516277433265338,1.203816136534336
168,1.4559196859878063,1.1018623659303033
169,1.4282991394845652,1.1216000324193485
170,1.4319714173122793,1.1149546149417608
171,1.4628832494069872,1.1630400723320866
172,1.4259059973674775,1.1149546149417602
173,1.2997987534733606,1.1998912056460898
174,1.462883249406987,1.1216000324193482
175,1.4047152024282892,1.1154237196716859
176,1.4700960269551033,1.1149546149417602
177,1.41110788687002,1.1111477660744937
178,1.6095945222087087,0.8296399772684379
179,1.5811881142938224,1.1861230716248141
180,1.5339509296140355,1.1045762655605065
181,1.3204569782095725,1.1968477374888522
182,1.4047152024282894,1.1884176969914415
183,1.4541868951137469,1.1042382657840997
184,1.424132994524046,1.1149546149417604
185,1.4559196859878063,1.1149546149417604
186,1.4778682386651576,1.1072378536800151
187,1.6374405979154967,1.1110692569629075
188,1.5690944925298418,1.1149546149417606
189,1.4559196859878072,1.115423719671686
190,1.2493140779380745,0.7863423343985096
191,1.4429234424640562,1.1149546149417606
192,1.462883249406987,1.1149546149417608
193,1.5339509296140361,1.1675518543458896
194,1.4690957690033342,1.0951283404677385
195,1.2155616260949467,1.1884176969914415
196,1.5034036176088608,1.0726714495625214
197,1.4559196859878067,1.115423719671686
198,1.4628832494069868,1.1149546149417604
199,1.901027649891182,0.9591594070095117
200,1.4241329945240453,1.493591106227747
201,1.5026720621487204,1.2000075369700236
202,1.4195394868302131,1.0821465787229376
203,1.2019192675488795,0.9780795176892232
204,1.6518112170338828,1.1149546149417606
205,1.4282991394845659,1.2123010135151464
206,1.4559196859878067,1.1149546149417606
207,1.630910911022698,1.132740261869188
208,1.4241329945240453,1.1149546149417604
209,1.5141747782730355,1.1149546149417606
210,1.4559196859878067,1.1000832456504557
211,1.455919685987807,0.9635239585368983
212,1.509369390913612,1.167584904396729
213,1.4559196859878065,1.1764674743314876
214,1.443451721646654,1.1184083459842806
215,1.6041943432314045,1.1149546149417606
216,1.495681076048698,1.1028809969552036
217,1.4559196859878067,1.1682372098384906
218,1.5717544105949846,1.1149546149417604
219,1.5023066962984764,1.2038161365343352
220,1.236956738627437,1.1049046843229924
221,1.3204569782095728,0.9749305727324553
222,1.6607356889798794,1.1149546149417602
223,1.4598297087622956,0.9763780228077584
224,1.4559196859878065,1.2038161365343358
225,1.4559196859878067,1.4804940269817977
226,1.414695873944284,1.1149546149417608
227,1.2127578596735933,1.0957089916966127
228,1.496436649273845,1.114954614941761
229,1.2369567386274374,1.1149546149417608
230,1.3977720668845355,1.16449490206614
231,1.4628832494069874,1.0957089916966125
232,1.625971047900586,1.1194064709438258
233,1.569094492529842,1.1773127004003883
234,1.5444594655086725,1.1049046843229922
235,1.455919685987807,1.1884176969914408
236,1.5147643584576425,1.1118481177405373
237,1.5690944925298418,1.092935918250257
238,1.50151484940102,1.112421670721722
239,1.4559196859878067,0.9892102317666186
240,1.5232556527751129,1.093593999487496
241,1.828443275703008,0.9780795176892235
242,1.5732177397856748,1.1129142387121442
243,1.4559196859878067,1.1149546149417608
244,1.4559196859878067,1.092935918250257
245,1.122912366135403,1.1149546149417608
246,1.4480066484785061,1.4551499593319739
247,1.4347406858305694,0.8387930014229483
248,1.6230440028077417,1.103052400355238
249,1.4559196859878072,1.1149546149417606
250,1.4559196859878072,1.1765687438186383
251,1.5467694173970334,1.2222864307312395
252,1.8284432757030085,1.1149546149417608
253,1.3966362658457485,0.9780795176892235
254,1.5364985309744446,1.1208087168777932
255,1.1841123195141545,1.1184083459842804
256,1.4559196859878067,1.111147766074494
257,1.534843685166431,1.1149546149417606
258,1.4282991394845659,1.097802440613831
259,1.4336200381682327,1.1149546149417604
260,1.2493140779380745,1.1154237196716859
261,1.4541868951137475,1.1917918129418439
262,1.413843669655431,1.1129142387121445
263,1.417435215350684,1.1111477660744937
264,1.5467694173970334,1.1149602270177073
265,1.4282991394845652,1.1149546149417604
266,1.5324971087153847,1.479418999492232
267,1.4282991394845654,1.0908732504196665
268,1.5141747782730353,1.1233421139008144
269,1.2493140779380743,1.07378103115775
270,1.4282991394845659,0.9513673436078063
271,1.4195394868302131,1.1180693672175261
272,1.5348436851664307,1.0957089916966123
273,1.4593353701539042,1.0838363419596377
274,1.4347406858305694,1.108860660020203
275,1.4642227784984827,1.1154237196716859
276,1.5300006416517016,1.125453150529899
277,1.4593353701539042,1.2123010135151469
278,1.2369567386274372,0.9591594070095114
279,1.4559196859878067,1.1242899015448602
280,1.4956810760486992,1.1233421139008148
281,1.2433569335790444,1.1282895483265618
282,1.4195394868302134,1.1149546149417606
283,1.6429964143641598,1.2264721379197294
284,1.4559196859878067,0.8571425405675654
285,1.4559196859878067,1.1149546149417606
286,1.455919685987807,1.1149546149417606
287,1.4559196859878067,1.1356758232545037
288,1.455919685987807,1.1149546149417604
289,1.618438294405853,1.1056338226231393
290,1.6194002652963628,1.1154237196716859
291,1.4559196859878067,1.196847737488852
292,1.4559196859878063,0.9897214523364751
293,1.5690944925298427,1.111147766074494
294,1.455919685987807,1.1216000324193482
295,1.4336200381682322,1.1347008480826044
296,1.6367959490467874,1.1149546149417608
297,1.4622411366407133,1.0978024406138311
298,1.4559196859878067,1.1149546149417606
299,1.522623017804332,1.1149546149417602
300,1.459335370153904,0.9638159840903635
301,1.4559196859878067,1.114954614941761
302,1.4559196859878072,1.1149546149417606
303,1.4241329945240455,1.1976781504130352
304,1.401484409486002,1.1149546149417606
305,1.5141747782730353,1.1149546149417604
306,1.6259710479005864,1.1884176969914413
307,1.4690957690033335,1.1149546149417604
308,1.419539486830214,1.1297834539573552
309,1.5384103756935952,1.115423719671686
310,1.532497108715385,1.0793276601655903
311,1.2493140779380743,1.111147766074494
312,1.3911849379944192,1.1153396488708411
313,1.569094492529842,1.1355619434037993
314,1.4559196859878067,1.0929359182502567
315,1.6194002652963633,1.0957089916966127
316,1.4559196859878067,1.1136090346596377
317,1.3494791346574273,1.1327402618691884
318,1.5265930372977763,1.1184083459842804
319,1.4057382175265432,1.0709059758563524
320,1.6367959490467874,1.1149546149417606
321,1.471201384637018,1.114954614941761
322,1.5690944925298416,1.121600032419348
323,1.5324971087153851,0.9569393032758778
324,1.4559196859878065,1.1149546149417604
325,1.4559196859878063,1.124256516452073
326,1.4138436696554313,1.095354605329035
327,1.3359204445699797,1.1042382657840992
328,1.5667287175954385,0.9780795176892233
329,1.5384103756935945,1.1124831505606094
330,1.4559196859878065,0.9967059426482219
331,1.4470444997714513,1.1154237196716859
332,1.249314077938074,1.1149546149417604
333,1.4559196859878074,1.0978024406138316
334,1.5279714227169199,1.1149546149417608
335,1.4559196859878067,1.1042382657840997
336,1.5102309414484667,0.9897214523364751
337,1.5141747782730355,1.1278077053746731
338,1.4537923450754826,1.1314477365226745
339,1.3998203446638964,0.9763780228077585
340,1.4559196859878063,1.1446613827625807
341,1.4559196859878067,0.8387930014229483
342,1.581188114293822,1.1149546149417606
343,1.4559196859878067,1.1149546149417606
344,1.4541868951137469,1.2123010135151466
345,1.455919685987807,1.1149546149417602
346,1.4593353701539042,1.1184083459842802
347,1.5690944925298418,1.1149546149417606
348,1.1007584023275176,1.212301013515147
349,1.5690944925298427,0.9780795176892236
350,1.637440597915497,1.085593091357564
351,1.4559196859878067,1.1216000324193485
352,1.4559196859878065,1.0957089916966127
353,1.5324971087153851,0.9780795176892234
354,1.4241329945240455,1.101199949481024
355,1.425905997367477,1.1136565119837905
356,1.4559196859878067,1.1149546149417604
357,1.4559196859878065,1.10157707773805
358,1.7988136509613302,1.1149546149417608
359,1.4628832494069872,1.1149023189377831
360,1.5141747782730355,1.1149546149417606
361,1.4171042727357732,1.097802440613831
362,1.413843669655431,1.115423719671686
363,1.2375310882936423,1.083692620932404
364,1.4559196859878067,1.1149546149417604
365,1.4559196859878067,1.1884176969914413
366,1.4875503413846822,1.1278077053746733
367,1.6218758213266253,1.0970572984259268
368,1.4091503407378883,1.1149546149417608
369,1.4972370176653067,1.0823208700126437
370,1.43474068583057,1.1644949020661406
371,1.4015080170356617,1.1149546149417606
372,1.2336306919496371,1.1831189730112726
373,1.4212010605551861,1.1149546149417606
374,1.594706909106484,0.9743173583144497
375,1.455919685987807,1.111147766074494
376,1.5514866470116402,1.132935586904059
377,1.4559196859878067,1.1149546149417602
378,1.4559196859878067,1.212301013515147
379,1.237531088293642,1.0951283404677383
380,1.461498988183461,0.9591594070095114
381,1.2393085307822336,1.107237853680015
382,1.2493140779380738,1.1149546149417608
383,1.4559196859878063,1.114341779974426
384,1.3966362658457483,1.2123010135151464
385,1.4559196859878065,1.1968477374888522
386,1.516277433265338,1.1042382657840997
387,1.4559196859878067,1.1504118072578196
388,1.585438330031591,1.1059567076866106
389,1.435916937688218,1.0908732504196665
390,1.4241329945240457,1.1062169077594122
391,1.4559196859878065,1.214049409244607
392,1.4559196859878067,1.1341178755022625
393,1.3260803489238857,1.198819850900893
394,1.3324528693598257,1.1030524003552382
395,1.4295680092631775,1.207688137615619
396,1.3170267585937756,1.1149546149417604
397,1.349479134657427,1.1154237196716856
398,1.2108928510676238,1.191791812941844
399,1.455919685987807,1.1042382657840994
400,1.4559196859878067,1.1049046843229926
401,1.569094492529843,1.1149546149417606
402,1.2127578596735933,1.1189819486509682
403,1.5265930372977767,1.1154237196716859
404,1.4559196859878067,0.9667516770105204
405,1.4559196859878074,1.1149546149417604
406,1.4559196859878067,1.0978024406138316
407,1.4559196859878063,1.1149546149417604
408,1.2393085307822342,1.0836926209324043
409,1.4559196859878067,1.1764674743314876
410,1.5721827955693433,1.1149546149417604
411,1.581188114293822,1.0978024406138311
412,1.455919685987807,1.1149546149417602
413,1.291376388127788,1.1644949020661404
414,1.4559196859878067,1.1673779773705117
415,1.3204569782095728,1.0957089916966127
416,1.5811881142938224,1.1149546149417602
417,1.3966362658457485,1.0978024406138307
418,1.5168400408201503,1.1300338807800139
419,1.5141747782730355,0.9513673436078062
420,1.8555082821754834,1.1169946636099206
421,1.637440597915497,1.1149546149417606
422,1.5410819574953294,1.1149546149417608
423,1.1258707266560304,1.128289548326561
424,1.5779435072688857,1.1216000324193485
425,1.4559196859878067,1.1149546149417604
426,1.4658856108132996,1.1042382657840992
427,1.4559196859878074,1.1154237196716859
428,1.508563173090346,1.1062791982570668
429,1.2155616260949473,1.1049046843229928
430,1.6073999099785974,1.0824426316733649
431,1.4628832494069872,1.1149546149417602
432,1.4793596231287616,1.1675849043967284
433,1.4195394868302136,1.1149546149417608
434,1.4559196859878067,1.1216000324193482
435,1.383774217565305,1.1377553308116801
436,1.4642227784984834,1.1149546149417606
437,1.396039918422958,1.113609034659638
438,1.4559196859878067,1.1382988150582736
439,1.3966500131246913,1.1149546149417606
440,1.4593353701539047,1.1149546149417604
441,1.4347406858305694,1.1149546149417608
442,1.4559196859878063,1.1117289210368795
443,1.4058173538119312,1.121600032419348
444,1.6014225408371046,1.0957089916966125
445,1.4559196859878065,1.111147766074494
446,1.4559196859878067,1.1149546149417606
447,1.4559196859878067,1.1740547658361031
448,1.3969573529989407,1.121877021897137
449,1.4559196859878065,1.1149546149417606
450,1.4559196859878067,1.1049046843229924
451,1.4347406858305694,1.1994871062360752
452,1.2412590092665452,0.8751287301334328
453,1.4559196859878063,1.097057298425927
454,1.4559196859878067,1.1149546149417606
455,1.4282991394845659,1.1695030259799004
456,1.574270626439159,1.1149546149417606
457,1.4559196859878067,1.1149546149417606
458,1.4138436696554308,1.1237389597186946
459,0.9778681899504271,1.1149546149417602
460,1.5072514064533555,1.097802440613831
461,1.550911600968029,1.1149546149417608
462,1.3393752164673147,1.1042382657840997
463,1.4259059973674768,1.0957089916966123
464,1.4195394868302138,1.1118481177405377
465,1.4559196859878072,1.1765687438186383
466,1.5353172646485462,1.1149546149417604
467,1.4339167624171545,1.1831189730112723
468,1.6429964143641593,1.1843979133646667
469,1.5509116009680286,1.1300338807800139
470,1.483798787622718,1.114954614941761
471,1.3738410009629434,1.1765687438186383
472,1.462883249406987,0.9826198608312102
473,1.5087300084271529,1.11495461494176
474,1.2266639589005623,1.1216000324193487
475,1.2393085307822331,1.1884176969914417
476,1.4559196859878067,0.9743407347186063
477,1.4559196859878067,1.1382988150582736
478,1.455919685987807,1.1149546149417602
479,1.4628832494069863,1.1049046843229924
480,1.4559196859878067,1.1111477660744937
481,1.462883249406987,1.1278077053746738
482,1.4347406858305691,1.1149546149417608
483,1.4559196859878065,1.092935918250257
484,1.5775007531764067,0.956939303275878
485,1.445670090992204,1.4794189994922315
486,1.5324971087153847,1.1261663246206957
487,1.4581260292829372,1.1149546149417606
488,1.4559196859878067,1.0798817866509862
489,1.339375216467315,1.1282895483265616
490,1.5717544105949848,1.098202378455064
491,1.4559196859878067,1.0908732504196665
492,1.2493140779380745,0.9638159840903635
493,1.4559196859878063,1.1149546149417606
494,1.5141747782730353,1.1018623659303035
495,1.4614989881834606,1.1278077053746736
496,1.5854383300315904,1.1154237196716856
497,1.479359623128761,1.1149546149417602
498,1.4248207187332262,1.1191463926831267
499,1.4014844094860013,1.1154237196716859
500,1.494368674098181,1.1106771376026352
501,1.6642504132194471,1.0978024406138314
502,1.3966500131246915,1.1149546149417606
503,1.581188114293822,0.9670420157235705
504,1.6014225408371057,1.1843979133646667
505,1.4628832494069863,1.1149023189377827
506,1.3859378841044732,1.1971458229138807
507,1.245191520883596,1.2125667542126237
508,1.4628832494069872,1.1327402618691877
509,1.4559196859878067,1.4794189994922315
510,1.4593353701539038,1.1149546149417604
511,1.4593353701539042,1.0978024406138316
512,1.5280944281282045,1.100083245650456
513,1.4138436696554317,1.098444343665206
514,1.5050896972586816,1.100083245650456
515,1.4074221194501884,1.1149546149417606
516,1.5141747782730353,1.1282895483265618
517,1.4541868951137473,1.1149546149417604
518,1.3630615555805208,1.1154237196716859
519,1.8284432757030087,1.1278077053746738
520,1.512339334166872,1.1773127004003883
521,1.3738410009629436,1.1149546149417604
522,1.2493140779380745,1.097802440613831
523,1.3524332502428238,1.1079007673003871
524,1.4559196859878067,1.1976781504130358
525,1.4559196859878067,1.096168650817052
526,1.4622411366407133,1.1154237196716852
527,1.4559196859878067,1.1122275544818978
528,1.4347406858305694,1.1049046843229926
529,1.514764358457643,1.1149546149417604
530,1.6014225408371052,1.1972191861097032
531,1.5108597126535057,0.9762652083998881
532,1.5519928097594602,1.1149546149417606
533,1.4541868951137467,1.1898287119226039
534,1.4559196859878067,1.1490665083270262
535,1.4259059973674768,1.1278077053746736
536,1.1369221626630364,1.0821465787229374
537,1.4559196859878067,1.1149546149417606
538,1.4541868951137473,1.1149546149417602
539,1.4559196859878067,1.1149546149417604
540,1.2493140779380743,1.1149546149417602
541,1.4847013443279293,1.0949141123298145
542,1.4559196859878067,1.098436115702122
543,1.424132994524046,1.0929359182502567
544,1.4241329945240457,1.1149546149417606
545,1.4428316573219824,1.1042382657841
546,1.4559196859878067,1.1184083459842802
547,1.4559196859878067,0.9689635080747566
548,1.419539486830214,1.1149546149417606
549,1.4559196859878072,1.1154237196716856
550,1.5141747782730357,1.1764674743314874
551,1.4700960269551033,1.1282895483265611
552,1.4622411366407135,1.1059567076866106
553,1.4559196859878065,0.9691796928312031
554,1.4559196859878063,1.1596851526669203
555,1.2493140779380743,1.155808977361293
556,1.4559196859878067,1.0978024406138307
557,1.4622411366407138,1.1049046843229928
558,1.0998578686804195,1.0929359182502565
559,1.5690944925298427,1.1477269175474298
560,1.1590546400542718,1.1740547658361036
561,1.7071391038596075,1.1180693672175261
562,1.4559196859878067,1.2015841498595246
563,1.455919685987807,1.1149546149417604
564,1.4400536060523843,1.2123010135151469
565,1.1007584023275179,1.183118973011272
566,1.5023066962984768,1.1042382657841
567,1.6463730160935504,1.1042382657840997
568,1.5443344113767163,1.1149546149417604
569,1.6788789160416302,1.1163329213768989
570,1.4559196859878067,1.1242565164520733
571,1.4559196859878065,1.1149546149417608
572,1.2857597504951275,1.1675849043967286
573,1.6218758213266253,1.1149546149417608
574,1.707139103859607,1.1104832768355424
575,1.4762123741009099,1.0978024406138307
576,1.5491718327397872,1.101862365930303
577,1.3295755731958445,1.1149546149417604
578,1.665179366951954,1.4551499593319743
579,1.4559196859878065,1.1158714577486688
580,1.4622411366407135,1.1149546149417608
581,1.3204569782095728,1.1187009669836436
582,1.4295680092631777,1.2123010135151464
583,1.287027841232006,1.197678150413036
584,1.4259059973674775,1.1674126777983214
585,1.4559196859878067,1.1149546149417602
586,1.5443344113767161,1.184397913364667
587,1.4559196859878067,1.176568743818638
588,1.4559196859878065,0.9576242916664869
589,1.4559196859878063,1.1216000324193487
590,1.5058200914818367,1.0821465787229376
591,1.577215004979102,1.090873250419666
592,1.4559196859878067,1.2123010135151469
593,1.4347406858305696,1.1149546149417604
594,1.4559196859878063,1.0957089916966125
595,1.6741222438032572,1.1191127600735027
596,1.1590546400542718,1.1149546149417608
597,1.5811881142938227,1.176568743818639
598,1.514174778273035,0.9780795176892234
599,1.533950929614036,1.22647213791973
600,1.455919685987807,1.11495461494176
601,1.4559196859878067,1.1189819486509682
602,1.4559196859878063,1.11495461494176
603,1.4559196859878065,1.1149546149417606
604,1.4047152024282894,0.9635239585368985
605,1.4793596231287613,1.2227857960538555
606,1.4559196859878072,1.129249864387298
607,1.5690944925298422,1.1149546149417608
608,1.3315212494925819,0.9695081411027574
609,1.4559196859878067,1.1149546149417602
610,1.4559196859878067,1.2123010135151466
611,1.3966362658457487,1.2229372574079127
612,1.413843669655431,1.1873508323001485
613,1.6426358686803408,1.1929892131362136
614,1.4347406858305696,1.1149546149417606
615,1.5811881142938224,1.1282895483265614
616,1.4138436696554315,0.9576242916664871
617,1.4559196859878067,1.11495461494176
618,1.5444594655086734,1.1149546149417604
619,1.546075313579803,1.0816082790809107
620,1.5854383300315915,0.8751287301334328
621,1.419539486830214,1.1605108648609743
622,1.4541868951137469,1.1282895483265618
623,1.536290879991131,0.9867070316189654
624,1.455919685987807,0.9616916299682069
625,1.618438294405853,1.1149546149417604
626,1.4559196859878067,1.1049046843229926
627,1.4735199271609982,1.121407868895042
628,1.425905997367477,1.1149546149417606
629,1.4241329945240457,1.129783453957356
630,1.6095945222087078,1.1088606600202033
631,1.4559196859878074,0.9897214523364755
632,1.4628832494069874,1.1653745090591097
633,1.4559196859878067,1.0796815121052468
634,1.5342769826069533,1.111147766074494
635,1.4272997940660084,1.13775533081168
636,1.4559196859878067,1.1154237196716863
637,1.4195394868302138,0.9707544128125517
638,1.455919685987807,0.9780795176892234
639,1.2870278412320058,1.1065441433596848
640,1.455919685987807,1.1226794026905738
641,1.331521249492582,1.1149546149417608
642,1.5519928097594606,1.1030281696415192
643,1.4559196859878067,1.2222864307312395
644,1.2293970190973227,1.1843979133646665
645,1.4541868951137478,1.115423719671686
646,1.455919685987807,1.1149546149417606
647,1.4559196859878067,1.119406470943826
648,1.4559196859878065,1.1297834539573555
649,1.532497108715385,1.1348762883796344
650,1.4074221194501881,1.1377553308116806
651,1.455919685987807,1.1149546149417604
652,1.6194002652963626,0.9762652083998882
653,1.4138436696554315,1.189828711922604
654,1.4559196859878067,1.104904684322992
655,1.396957352998941,0.9489685433133136
656,1.4559196859878065,1.1154237196716859
657,1.4559196859878072,1.1149546149417608
658,1.4559196859878067,1.2123010135151469
659,1.3494791346574269,1.124256516452073
660,1.1590546400542714,1.2156362525546156
661,1.4559196859878063,1.1208087168777927
662,1.6788789160416309,1.1972191861097035
663,1.4559196859878067,1.1149546149417606
664,1.4195394868302138,1.1187009669836439
665,1.4829217524852327,1.116609581947112
666,1.4559196859878067,1.1149546149417604
667,1.4559196859878067,1.111147766074494
668,1.5811881142938224,1.115423719671686
669,1.5324971087153856,1.1282895483265616
670,1.4559196859878067,1.0957089916966127
671,1.572182795569343,1.1884176969914413
672,1.4138436696554308,1.1764674743314878
673,1.4559196859878065,1.1149546149417608
674,1.6445624616690488,1.111147766074494
675,1.419539486830214,1.1149546149417604
676,1.5854383300315915,1.095708991696612
677,1.419539486830214,1.1233421139008148
678,1.462883249406987,1.1575295556834593
679,1.4559196859878067,1.1049046843229922
680,1.477868238665156,1.4607041823277853
681,1.4559196859878065,1.1154237196716859
682,1.4541868951137473,1.1149546149417604
683,1.5460753135798035,1.2123010135151464
684,1.4241329945240457,1.1111477660744937
685,1.5265930372977758,1.1149546149417604
686,1.455919685987807,1.1111477660744935
687,1.4138436696554306,1.2224092676755367
688,1.462883249406987,1.4794189994922315
689,1.4593353701539042,1.1744333124470074
690,1.385937884104473,1.115423719671686
691,1.4544207580687818,0.9635239585368983
692,1.2412590092665456,0.9358791630943227
693,1.4559196859878067,1.1149546149417604
694,1.4241329945240457,1.104904684322992
695,1.4964366492738448,1.1149546149417604
696,1.4082963511614845,1.194511996310308
697,1.4248207187332265,0.981610404247086
698,1.4480066484785064,1.1341178755022618
699,1.5324971087153854,0.9453896178993358
700,1.5690944925298422,0.9675028245680047
701,1.8284432757030082,1.1158714577486688
702,1.6230440028077417,1.1191127600735027
703,1.569094492529842,0.8751287301334325
704,1.4195394868302134,1.1149546149417608
705,1.4593353701539045,1.1149546149417604
706,1.4559196859878067,1.1042382657840994
707,1.2155616260949471,1.1149546149417606
708,1.3997338323934563,1.177312700400388
709,1.5146521901564727,1.1722592875350564
710,1.5168400408201508,1.1278077053746738
711,1.4541868951137473,1.1149546149417606
